tweet_id,issue,text,author,label
1322,isis,RT @SASCMajority: WATCH LIVE: #SASC hearing on counter-#ISIL and  Middle East strategy w/ #SecDef Carter and  @thejointstaff: ,republican,16
779,aca,It is long past time for the GOP to stop attacking Obamacare and  join us in fulfilling the promise of quality  affordable health care for all.,democrat,8
1817,aca,RT @SenateMajLdr: Millions of Americans losing their healthcare due to the failed policies of #Obamacare is no laughing matter. ,republican,8
1970,isis,Tillis Joins Call for Syrian Refugee Program Pause Until Authorities Can Detect Fake ISIS Passports ,republican,7
280,aca,We're confident courts will ultimately affirm women’s right to comprehensive health coverage in #Zubik v. Burwell: ,democrat,4
567,aca,In 1966  Dr. King said  ‘Of all the forms of inequality  injustice in health care is the most shocking and inhumane.’,democrat,8
0,abort,A constitutional right means little unless it can be exercised – and  today’s #SCOTUS ruling upholds that right #WholeWomansHealth #StopTheSham,democrat,5
863,aca,Pleased bipartisan bill to expand mental healthcare in criminal justice system passed Senate last night.,democrat,13
2033,aca,Today  stories of Americans from across the country show us the Affordable Care Act is working. #PeopleOverPolitics ,democrat,13
459,immig,RT @HouseJudDems: Statement by @RepJohnConyers and  @RepZoeLofgren on Fifth Circuit ruling against @POTUS #immigration executive action ,democrat,16
1154,guns,Joining supporters outside the Capitol. Our fight continues! Our voices will not be silent! #NotOneMore,democrat,11
1217,immig,RT @HouseAppropsGOP: .@RepHalRogers: Bill makes doubly sure immigration laws are being followed and  enforced - no $ for President's unconstit…,republican,5
1270,aca,ICYMI: “If one person in D.C. changes  #Obamacare is repealed” ,republican,12
760,abort,11 hours grilling Hillary Clinton. 5 hours grilling @CecileRichards. Millions of taxpayer $$$ wasted on sham investigations. #StandWithPP,democrat,1
